push_n,fell,recovered,recovery_time_s,max_tilt_deg,velocity_loss,pre_push_vel_err,feet_in_contact_at_push,peak_dv,direction_deg
0.0,False,True,0.0,2.8591701984405518,0.0,0.6434712409973145,7.0,0.17227299511432648,90.0
0.0,False,True,0.0,2.236159086227417,0.0,0.5864019393920898,7.0,0.14332687854766846,90.0
0.0,False,True,0.0,2.423658847808838,0.0,0.6024985313415527,4.0,0.18735703825950623,90.0
0.0,False,True,0.0,3.120293378829956,0.0,0.6440802216529846,3.0,0.14494048058986664,90.0
0.0,False,True,0.0,2.734734296798706,0.0,0.6295897960662842,4.0,0.1706407517194748,90.0
0.0,False,True,0.0,2.800510883331299,0.0,0.6718640923500061,7.0,0.1730874478816986,90.0
0.0,False,True,0.0,2.847851037979126,0.0,0.5862524509429932,11.0,0.17017097771167755,90.0
0.0,False,True,0.0,2.936516761779785,0.0,0.6292101144790649,7.0,0.14634905755519867,90.0
0.0,False,True,0.0,2.847369909286499,0.0,0.6341539621353149,3.0,0.1650758534669876,90.0
0.0,False,True,0.0,3.2274959087371826,0.0,0.7205938100814819,2.0,0.162586972117424,90.0
0.0,False,True,0.0,3.0547964572906494,0.0,0.6583731174468994,7.0,0.16983459889888763,90.0
0.0,False,True,0.0,2.9386489391326904,0.0,0.6854187250137329,2.0,0.15651069581508636,90.0
0.0,False,True,0.0,2.854167938232422,0.0,0.6126212477684021,4.0,0.13216689229011536,90.0
0.0,False,True,0.0,2.5400633811950684,0.0,0.6100534200668335,6.0,0.15083736181259155,90.0
0.0,False,True,0.0,2.618755340576172,0.0,0.6120014190673828,4.0,0.16077879071235657,90.0
0.0,False,True,0.0,2.5836896896362305,0.0,0.5687741637229919,11.0,0.1673070192337036,90.0
0.0,False,True,0.0,3.426912784576416,0.0,0.7079489827156067,5.0,0.1670513153076172,90.0
0.0,False,True,0.0,2.8315136432647705,0.0,0.6681844592094421,5.0,0.15632103383541107,90.0
0.0,False,True,0.0,2.9024546146392822,0.0,0.6721737384796143,10.0,0.1480225771665573,90.0
0.0,False,True,0.0,2.7798850536346436,0.0,0.6426146626472473,11.0,0.19693423807621002,90.0
