push_n,fell,recovered,recovery_time_s,max_tilt_deg,velocity_loss,pre_push_vel_err,feet_in_contact_at_push,peak_dv,direction_deg
0.0,False,True,0.0,3.0386040210723877,0.0,1.056180715560913,5.0,0.38172248005867004,0.0
0.0,False,True,0.0,2.8703081607818604,0.0,0.7953416705131531,3.0,0.26162952184677124,0.0
0.0,False,True,0.0,2.3607399463653564,0.0,0.7654756307601929,7.0,0.3311951458454132,0.0
0.0,False,True,0.0,2.0501363277435303,0.0,0.7663776874542236,4.0,0.2996571362018585,0.0
0.0,False,True,0.0,1.879510760307312,0.0,0.7926117777824402,4.0,0.2892105281352997,0.0
0.0,False,True,0.0,2.8607442378997803,0.0,0.843059241771698,5.0,0.3094750642776489,0.0
0.0,False,True,0.0,2.5938215255737305,0.0,0.8949416279792786,4.0,0.26062890887260437,0.0
0.0,False,True,0.0,1.992526888847351,0.0,0.8300834894180298,5.0,0.2988327741622925,0.0
0.0,False,True,0.0,2.9596245288848877,0.0,0.9313890337944031,3.0,0.2981489896774292,0.0
0.0,False,True,0.0,2.2719333171844482,0.0,0.7718127965927124,4.0,0.3117141127586365,0.0
0.0,False,True,0.0,2.8167500495910645,0.0,0.9681060910224915,14.0,0.23970527946949005,0.0
0.0,False,True,0.0,2.667851448059082,0.0,0.8208794593811035,1.0,0.26128870248794556,0.0
0.0,False,True,0.0,2.990877389907837,0.0,0.9137230515480042,4.0,0.3084971606731415,0.0
0.0,False,True,0.0,2.047461748123169,0.0,0.8046846985816956,4.0,0.2724558711051941,0.0
0.0,False,True,0.0,2.8452377319335938,0.0,0.9559825658798218,9.0,0.3103983402252197,0.0
0.0,False,True,0.0,2.858485460281372,0.0,0.962033748626709,12.0,0.32548922300338745,0.0
0.0,False,True,0.0,2.4401581287384033,0.0,0.7832083106040955,4.0,0.2883051633834839,0.0
0.0,False,True,0.0,2.3710808753967285,0.0,0.7523939609527588,3.0,0.2544276714324951,0.0
0.0,False,True,0.0,2.9943442344665527,0.0,0.9035495519638062,4.0,0.29450085759162903,0.0
0.0,False,True,0.0,2.1455745697021484,0.0,0.9099926948547363,3.0,0.2503955662250519,0.0
0.0,False,True,0.0,2.8221654891967773,0.0,0.8780716061592102,4.0,0.2728317081928253,0.0
0.0,False,True,0.0,2.5282459259033203,0.0,0.7463688850402832,6.0,0.30219149589538574,0.0
0.0,False,True,0.0,2.553206443786621,0.0,0.8794907331466675,4.0,0.2734585702419281,0.0
0.0,False,True,0.0,2.7807300090789795,0.0,0.8915815949440002,4.0,0.30886879563331604,0.0
0.0,False,True,0.0,2.9047467708587646,0.0,1.0539251565933228,7.0,0.28290504217147827,0.0
0.0,False,True,0.0,3.2286481857299805,0.0,0.9603188037872314,7.0,0.31187501549720764,0.0
0.0,False,True,0.0,2.492457389831543,0.0,0.9485715627670288,7.0,0.3038100302219391,0.0
0.0,False,True,0.0,2.6218926906585693,0.0,0.9229621291160583,5.0,0.3164600431919098,0.0
0.0,False,True,0.0,2.1011476516723633,0.0,0.8623883724212646,6.0,0.2738175094127655,0.0
0.0,False,True,0.0,2.4358227252960205,0.0,0.7460455298423767,4.0,0.2610834240913391,0.0
0.0,False,True,0.0,2.459174156188965,0.0,0.7174232602119446,1.0,0.2749171555042267,0.0
0.0,False,True,0.0,2.685985565185547,0.0,1.0087814331054688,4.0,0.26551932096481323,0.0
0.0,False,True,0.0,2.3292739391326904,0.0,0.9296910166740417,4.0,0.26380738615989685,0.0
0.0,False,True,0.0,2.9000930786132812,0.0,0.9185096621513367,11.0,0.3517023026943207,0.0
0.0,False,True,0.0,2.6842360496520996,0.0,0.8729116916656494,7.0,0.32064682245254517,0.0
0.0,False,True,0.0,3.027632236480713,0.0,1.005001425743103,7.0,0.33072054386138916,0.0
0.0,False,True,0.0,2.1372578144073486,0.0,0.7945771217346191,4.0,0.25760120153427124,0.0
0.0,False,True,0.0,2.6630046367645264,0.0,0.8542054891586304,4.0,0.2787979245185852,0.0
0.0,False,True,0.0,3.0218722820281982,0.0,0.8917648792266846,7.0,0.34268873929977417,0.0
0.0,False,True,0.0,2.339251756668091,0.0,0.706317126750946,1.0,0.3043851852416992,0.0
0.0,False,True,0.0,2.4725890159606934,0.0,0.9742437601089478,5.0,0.2679979205131531,0.0
0.0,False,True,0.0,2.1984684467315674,0.0,0.7928904891014099,4.0,0.29238978028297424,0.0
0.0,False,True,0.0,2.2966949939727783,0.0,0.872180700302124,7.0,0.31186869740486145,0.0
0.0,False,True,0.0,2.0433473587036133,0.0,0.8117313981056213,4.0,0.2956571578979492,0.0
0.0,False,True,0.0,2.8043525218963623,0.0,1.0636576414108276,6.0,0.2690228223800659,0.0
0.0,False,True,0.0,1.9583473205566406,0.0,0.8212345242500305,7.0,0.33895596861839294,0.0
0.0,False,True,0.0,2.7329444885253906,0.0,0.8687909841537476,3.0,0.2633798122406006,0.0
0.0,False,True,0.0,2.1770875453948975,0.0,0.8152343034744263,7.0,0.3385017216205597,0.0
0.0,False,True,0.0,2.9622690677642822,0.0,1.0088293552398682,5.0,0.3021697700023651,0.0
0.0,False,True,0.0,2.4720346927642822,0.0,0.8504399657249451,4.0,0.26644036173820496,0.0
0.0,False,True,0.0,2.458378314971924,0.0,0.9236657619476318,7.0,0.3070080280303955,0.0
0.0,False,True,0.0,3.016620397567749,0.0,0.897294282913208,5.0,0.316504567861557,0.0
0.0,False,True,0.0,2.2799313068389893,0.0,0.9213668704032898,3.0,0.2757387161254883,0.0
0.0,False,True,0.0,2.6554229259490967,0.0,1.0094743967056274,3.0,0.23597599565982819,0.0
0.0,False,True,0.0,2.0337467193603516,0.0,0.8617404699325562,7.0,0.3143337666988373,0.0
0.0,False,True,0.0,2.829023599624634,0.0,0.8493907451629639,3.0,0.2979598939418793,0.0
0.0,False,True,0.0,2.4016737937927246,0.0,0.8372961282730103,4.0,0.328247606754303,0.0
